,depth,date,location_code,sample_id_x,elapsed_days,field_season,green_algae,cyanobacteria,brown/mixed_algae,cryptophytes,yellow_substances,total_chlorophyll,sample_id_y,location_name,ctd_conductivity_mscm,ctd_temp_c
946,"(19, 20]",2004-12-07,HOR,HOR0405L2,8 days,2004-05,0.0,0.0,0.9450000000000001,0.3375,0.27749999999999997,1.29,HOR0405L2,Lake Hoare,0.7220999999999999,0.22533333333333336
947,"(19, 20]",2004-12-30,HOR,HOR0405L3,31 days,2004-05,0.0,0.0,0.5599999999999999,0.43333333333333335,0.32,1.0,HOR0405L3,Lake Hoare,0.722175,0.2285
948,"(19, 20]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,0.0,0.0,0.03222222222222223,0.43722222222222223,0.24555555555555555,0.4705555555555556,HOR0607L1,Lake Hoare,0.7170666666666666,0.209
949,"(19, 20]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.0,0.0,0.2733333333333333,0.5975,0.30083333333333334,0.8725,HOR0607L2,Lake Hoare,0.7173499999999999,0.2245
950,"(19, 20]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.0,0.0,0.4209090909090909,1.2018181818181817,0.18363636363636363,1.6245454545454547,HOR0708L1,Lake Hoare,0.7135666666666666,0.22233333333333336
951,"(19, 20]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.004,0.002,0.504,1.8199999999999998,0.231,2.3280000000000003,HOR0708L3,Lake Hoare,0.7144333333333334,0.26666666666666666
952,"(19, 20]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.0014285714285714286,0.0,0.46499999999999997,1.7864285714285715,0.2178571428571429,2.2514285714285713,HOR0708L4,Lake Hoare,0.71455,0.281
953,"(19, 20]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.024,0.026000000000000002,0.21800000000000003,1.9940000000000002,0.198,2.2619999999999996,HOR0708L8,Lake Hoare,0.710125,0.2955
954,"(19, 20]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.0,0.0,0.8119999999999999,1.636,0.122,2.448,HOR0809L1,Lake Hoare,0.7141,0.273
955,"(19, 20]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.18875,0.0,0.6375,1.4825,0.15375,2.3075,HOR0809L2,Lake Hoare,0.7149125,0.313625
956,"(19, 20]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.08363636363636363,0.01,0.46181818181818185,1.4645454545454546,0.17454545454545453,2.0218181818181815,HOR0809L3,Lake Hoare,0.7148285714285715,0.32171428571428573
957,"(19, 20]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.0,0.05000000000000001,0.27,0.48333333333333334,0.19999999999999998,0.7983333333333333,HOR0910L1,Lake Hoare,0.7097444444444444,0.2643333333333333
958,"(19, 20]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.02,0.0,0.42142857142857143,0.5685714285714286,0.45,1.01,HOR1011L1,Lake Hoare,0.706911111111111,0.24622222222222223
959,"(19, 20]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,0.04923076923076923,0.0,0.7,1.0353846153846153,0.5484615384615384,1.7815384615384615,HOR1011L2,Lake Hoare,0.7070444444444444,0.2662222222222222
960,"(19, 20]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.0,0.0,0.4015384615384615,0.7215384615384616,0.26153846153846155,1.1215384615384616,HOR1112L1,Lake Hoare,0.7040666666666666,0.21922222222222223
961,"(19, 20]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.0,0.0,0.0,0.7592307692307693,0.32230769230769235,0.7592307692307693,HOR1112L2,Lake Hoare,0.7042444444444445,0.23166666666666666
962,"(19, 20]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.04833333333333334,0.0,0.6516666666666667,0.49,0.05666666666666667,1.1916666666666667,JOY1314,Lake Joyce,1.2413666666666667,0.24666666666666665
963,"(19, 20]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.1166666666666667,0.0,1.4766666666666666,0.5844444444444444,0.3022222222222222,4.177777777777778,HOR1415L2,Lake Hoare,0.7012111111111111,0.29844444444444446
964,"(19, 20]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,0.14769230769230768,0.0,0.8192307692307692,0.6676923076923077,0.3507692307692307,1.6346153846153846,HOR1516L2,Lake Hoare,0.69899,0.3509
965,"(19, 20]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.0,0.0036363636363636364,0.012727272727272728,0.40727272727272723,0.30818181818181817,0.42454545454545456,HOR1617L2,Lake Hoare,0.6932,0.324
966,"(19, 20]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.0,0.10500000000000001,0.0,0.22600000000000003,0.28500000000000003,0.329,HOR1819L1,Lake Hoare,0.6880928571428572,0.1895
967,"(19, 20]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.017777777777777778,0.042222222222222223,0.05277777777777778,0.3844444444444444,0.3222222222222222,0.49833333333333335,HOR1819L2,Lake Hoare,0.6880844444444444,0.196
968,"(19, 20]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.018823529411764708,0.008235294117647058,0.0488235294117647,0.7076470588235294,0.3588235294117647,0.7835294117647059,HOR1920L1,Lake Hoare,0.6842,0.148
969,"(19, 20]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.0,0.13875,0.0,0.33749999999999997,0.3775,0.47750000000000004,HOR1920L2,Lake Hoare,0.6860555555555555,0.16166666666666668
970,"(19, 20]",2021-12-20,FRX,FRX2122L2,6230 days,2021-22,0.0,0.3790909090909091,0.0,0.0,3.2236363636363636,0.3790909090909091,FRX2122L2,Lake Fryxell,8.59635,2.3315
971,"(19, 20]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,0.507,0.0,2.308,0.868,0.367,3.684,HOR2122L2,Lake Hoare,0.6854750000000001,0.225875
972,"(19, 20]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,0.644,0.0,1.4086666666666665,0.8513333333333333,0.35133333333333333,2.9026666666666667,HOR2223L1,Lake Hoare,0.684,0.23590909090909087
973,"(19, 20]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,0.60125,0.0,1.2725,0.8400000000000001,0.40875,2.71375,HOR2223L2,Lake Hoare,0.6844,0.2667777777777778
974,"(20, 21]",2006-11-17,HOR,HOR0607L1,718 days,2006-07,0.0,0.0,0.026250000000000002,0.40625,0.246875,0.4325,HOR0607L1,Lake Hoare,0.7173666666666666,0.22233333333333336
975,"(20, 21]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.0,0.0,0.1622222222222222,0.4933333333333333,0.29888888888888887,0.6566666666666667,HOR0607L2,Lake Hoare,0.71765,0.235
976,"(20, 21]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.0,0.006666666666666666,0.30666666666666664,1.1855555555555555,0.18777777777777777,1.498888888888889,HOR0708L1,Lake Hoare,0.7137666666666668,0.231
977,"(20, 21]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.003,0.006,0.44000000000000006,1.751,0.262,2.2009999999999996,HOR0708L3,Lake Hoare,0.7145333333333334,0.27166666666666667
978,"(20, 21]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.0,0.0,0.40923076923076923,1.8115384615384615,0.21,2.2215384615384615,HOR0708L4,Lake Hoare,0.7147,0.2816666666666667
979,"(20, 21]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.0125,0.0475,0.16499999999999998,2.0275,0.2275,2.2525,HOR0708L8,Lake Hoare,0.7108,0.296
980,"(20, 21]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.055,0.0,0.9299999999999999,1.665,0.0825,2.6475,HOR0809L1,Lake Hoare,0.71435,0.28
981,"(20, 21]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.105,0.0,0.59625,1.4449999999999998,0.16875,2.14375,HOR0809L2,Lake Hoare,0.7149699999999999,0.3154
982,"(20, 21]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.07111111111111111,0.005555555555555556,0.48000000000000004,1.5222222222222221,0.17222222222222222,2.08,HOR0809L3,Lake Hoare,0.7149555555555556,0.3254444444444445
983,"(20, 21]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.012,0.04,0.156,0.568,0.21600000000000003,0.78,HOR0910L1,Lake Hoare,0.7099181818181818,0.27036363636363636
984,"(20, 21]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.03833333333333334,0.0,0.37999999999999995,0.5183333333333333,0.425,0.9366666666666666,HOR1011L1,Lake Hoare,0.707011111111111,0.24744444444444444
985,"(20, 21]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,0.13583333333333333,0.0,0.6241666666666666,0.9908333333333333,0.5508333333333333,1.7525000000000002,HOR1011L2,Lake Hoare,0.7070142857142857,0.27085714285714285
986,"(20, 21]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.0,0.0,0.22636363636363638,0.7718181818181818,0.29636363636363633,0.9990909090909091,HOR1112L1,Lake Hoare,0.7042444444444445,0.22866666666666668
987,"(20, 21]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.0,0.005,0.0,0.8441666666666666,0.3016666666666667,0.8491666666666666,HOR1112L2,Lake Hoare,0.7043666666666667,0.23966666666666667
988,"(20, 21]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.014285714285714287,0.0,0.37785714285714284,0.43142857142857144,0.09785714285714286,0.8228571428571428,JOY1314,Lake Joyce,1.7799222222222224,0.2548888888888889
989,"(20, 21]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.15,0.0,1.5925,0.58,0.27,4.3225,HOR1415L2,Lake Hoare,0.7013571428571429,0.3057142857142857
990,"(20, 21]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,0.25533333333333336,0.0,0.7100000000000001,0.6526666666666666,0.358,1.6193333333333333,HOR1516L2,Lake Hoare,0.6990666666666666,0.35377777777777775
991,"(20, 21]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.0,0.004666666666666667,0.005333333333333333,0.41600000000000004,0.2986666666666667,0.4266666666666667,HOR1617L2,Lake Hoare,0.6934750000000001,0.335625
992,"(20, 21]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.0,0.11,0.0,0.1725,0.2925,0.284375,HOR1819L1,Lake Hoare,0.6882266666666667,0.2004
993,"(20, 21]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.109375,0.08625,0.078125,0.321875,0.29,0.595,HOR1819L2,Lake Hoare,0.6882614285714286,0.20565714285714284
994,"(20, 21]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.03263157894736842,0.08947368421052632,0.16631578947368422,0.47368421052631576,0.3447368421052632,0.7610526315789474,HOR1920L1,Lake Hoare,0.6842,0.15225
995,"(20, 21]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.0,0.15071428571428575,0.0,0.3057142857142857,0.3764285714285714,0.45785714285714285,HOR1920L2,Lake Hoare,0.6861333333333334,0.166
996,"(20, 21]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,0.38333333333333336,0.0,1.5855555555555556,0.8533333333333333,0.37555555555555553,2.8277777777777775,HOR2122L2,Lake Hoare,0.6856,0.23112500000000002
997,"(20, 21]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,0.5505555555555556,0.0,1.0766666666666667,0.7911111111111111,0.35833333333333334,2.4177777777777774,HOR2223L1,Lake Hoare,0.6841700000000001,0.2385
998,"(20, 21]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,0.4825,0.009166666666666668,0.9550000000000001,0.7716666666666666,0.44,2.216666666666667,HOR2223L2,Lake Hoare,0.6845888888888889,0.27055555555555555
999,"(21, 22]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.0,0.0,0.12916666666666668,0.45083333333333336,0.3116666666666667,0.5791666666666667,HOR0607L2,Lake Hoare,0.7183999999999999,0.242
1000,"(21, 22]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.0018181818181818182,0.002727272727272727,0.23545454545454544,1.0618181818181818,0.23727272727272727,1.3027272727272727,HOR0708L1,Lake Hoare,0.71465,0.235
1001,"(21, 22]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.0,0.0,0.36444444444444446,1.7355555555555557,0.26555555555555554,2.098888888888889,HOR0708L3,Lake Hoare,0.7148,0.2725
1002,"(21, 22]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.0,0.0014285714285714286,0.295,1.6400000000000001,0.23857142857142857,1.935,HOR0708L4,Lake Hoare,0.7146666666666667,0.2816666666666667
1003,"(21, 22]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.013333333333333334,0.07166666666666667,0.24,1.8233333333333333,0.22666666666666666,2.1483333333333334,HOR0708L8,Lake Hoare,0.711525,0.29525
1004,"(21, 22]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.052000000000000005,0.0,0.944,1.494,0.126,2.4899999999999998,HOR0809L1,Lake Hoare,0.7148,0.281
1005,"(21, 22]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.1375,0.0025,0.5275000000000001,1.5175,0.18375,2.185,HOR0809L2,Lake Hoare,0.7150142857142857,0.3157142857142857
1006,"(21, 22]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.12,0.01375,0.3475,1.3287499999999999,0.21875,1.8074999999999999,HOR0809L3,Lake Hoare,0.7149857142857143,0.329
1007,"(21, 22]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.0,0.026000000000000002,0.21000000000000002,0.4800000000000001,0.21200000000000002,0.716,HOR0910L1,Lake Hoare,0.7103222222222222,0.27711111111111114
1008,"(21, 22]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.06454545454545454,0.0,0.3090909090909091,0.49727272727272726,0.4563636363636363,0.8736363636363635,HOR1011L1,Lake Hoare,0.7070624999999999,0.250625
1009,"(21, 22]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,0.054285714285714284,0.0,0.6135714285714285,0.9792857142857143,0.5814285714285715,1.647857142857143,HOR1011L2,Lake Hoare,0.7073428571428572,0.27014285714285713
1010,"(21, 22]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.0,0.0,0.16357142857142856,0.7842857142857144,0.30214285714285716,0.9478571428571428,HOR1112L1,Lake Hoare,0.7043666666666667,0.2336666666666667
1011,"(21, 22]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.0,0.0,0.0,0.943125,0.32437499999999997,0.943125,HOR1112L2,Lake Hoare,0.7045181818181818,0.24372727272727274
1012,"(21, 22]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.07944444444444446,0.0022222222222222222,0.10666666666666666,0.34,0.10166666666666667,0.5266666666666667,JOY1314,Lake Joyce,2.2453375,0.25325
1013,"(21, 22]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.129166666666667,0.0,1.5575,0.6016666666666667,0.28250000000000003,4.288333333333333,HOR1415L2,Lake Hoare,0.7014714285714286,0.3111428571428571
1014,"(21, 22]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,0.204375,0.0,0.7106250000000001,0.645,0.349375,1.56125,HOR1516L2,Lake Hoare,0.6990875000000001,0.3545
1015,"(21, 22]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.0,0.022000000000000002,0.032,0.37266666666666665,0.298,0.42733333333333334,HOR1617L2,Lake Hoare,0.6935375,0.339
1016,"(21, 22]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.0,0.12062500000000001,0.0,0.16062500000000002,0.289375,0.280625,HOR1819L1,Lake Hoare,0.6884266666666666,0.20679999999999998
1017,"(21, 22]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.009444444444444445,0.08388888888888889,0.009444444444444445,0.2916666666666667,0.32833333333333337,0.3961111111111111,HOR1819L2,Lake Hoare,0.6883928571428571,0.21367142857142857
1018,"(21, 22]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.03764705882352941,0.12352941176470589,0.025294117647058825,0.46705882352941175,0.3852941176470588,0.6535294117647058,HOR1920L1,Lake Hoare,0.6842,0.16033333333333333
1019,"(21, 22]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.0,0.13363636363636364,0.0,0.36363636363636365,0.37363636363636366,0.49636363636363634,HOR1920L2,Lake Hoare,0.6862333333333334,0.17277777777777778
1020,"(21, 22]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,0.23444444444444443,0.0,1.1333333333333333,0.8466666666666667,0.4033333333333333,2.214444444444444,HOR2122L2,Lake Hoare,0.6856875,0.234
1021,"(21, 22]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,0.6164705882352941,0.0,0.7000000000000001,0.8129411764705883,0.35352941176470587,2.1294117647058823,HOR2223L1,Lake Hoare,0.6843777777777778,0.24466666666666667
1022,"(21, 22]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,0.51,0.0016666666666666668,0.8700000000000001,0.7725,0.4033333333333333,2.151666666666667,HOR2223L2,Lake Hoare,0.68472,0.27390000000000003
1023,"(22, 23]",2006-12-15,HOR,HOR0607L2,746 days,2006-07,0.0,0.0,0.07571428571428572,0.41000000000000003,0.37857142857142856,0.48714285714285716,HOR0607L2,Lake Hoare,0.7245333333333334,0.22833333333333336
1024,"(22, 23]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.003,0.002,0.132,0.9019999999999999,0.311,1.036,HOR0708L1,Lake Hoare,0.7205666666666666,0.23066666666666666
1025,"(22, 23]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.0,0.002,0.262,1.77,0.277,2.033,HOR0708L3,Lake Hoare,0.7210000000000001,0.254
1026,"(22, 23]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.03294117647058824,0.023529411764705882,0.25,1.5235294117647058,0.2741176470588235,1.8276470588235294,HOR0708L4,Lake Hoare,0.7216666666666667,0.26366666666666666
1027,"(22, 23]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.0,0.06166666666666667,0.13166666666666668,1.9183333333333332,0.24833333333333332,2.111666666666667,HOR0708L8,Lake Hoare,0.71515,0.28775
1028,"(22, 23]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.098,0.0,0.8859999999999999,1.4540000000000002,0.146,2.436,HOR0809L1,Lake Hoare,0.7197,0.267
1029,"(22, 23]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.08545454545454546,0.007272727272727273,0.5009090909090909,1.4436363636363636,0.21545454545454545,2.038181818181818,HOR0809L2,Lake Hoare,0.7223666666666667,0.26855555555555555
1030,"(22, 23]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.07142857142857142,0.028571428571428574,0.32571428571428573,1.3128571428571427,0.21571428571428572,1.7385714285714287,HOR0809L3,Lake Hoare,0.7199571428571429,0.3082857142857143
1031,"(22, 23]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.0,0.032,0.242,0.524,0.248,0.798,HOR0910L1,Lake Hoare,0.71565,0.2775
1032,"(22, 23]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.19375,0.0,0.31875,0.43,0.45,0.93875,HOR1011L1,Lake Hoare,0.71139,0.253
1033,"(22, 23]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,0.16583333333333333,0.0,0.43583333333333335,0.7825000000000001,0.605,1.3875,HOR1011L2,Lake Hoare,0.7110888888888889,0.26422222222222225
1034,"(22, 23]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.0,0.0,0.3509090909090909,0.7045454545454546,0.2990909090909091,1.0545454545454545,HOR1112L1,Lake Hoare,0.7067333333333333,0.24566666666666664
1035,"(22, 23]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.0,0.0,0.03133333333333334,0.866,0.332,0.8966666666666666,HOR1112L2,Lake Hoare,0.7067857142857142,0.2414285714285714
1036,"(22, 23]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.1575,0.0008333333333333334,0.016666666666666666,0.2175,0.09500000000000001,0.39166666666666666,JOY1314,Lake Joyce,2.65963,0.24180000000000001
1037,"(22, 23]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.27,0.0,1.5727272727272728,0.5318181818181819,0.26545454545454544,4.376363636363636,HOR1415L2,Lake Hoare,0.7016444444444444,0.31977777777777777
1038,"(22, 23]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,0.36875,0.0,0.41875,0.68125,0.385,1.4675,HOR1516L2,Lake Hoare,0.6992200000000001,0.3556
1039,"(22, 23]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.003125,0.015,0.020625,0.39375,0.30125,0.4325,HOR1617L2,Lake Hoare,0.6936249999999999,0.33925000000000005
1040,"(22, 23]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.0,0.1546153846153846,0.0,0.11307692307692307,0.29,0.26692307692307693,HOR1819L1,Lake Hoare,0.68875,0.2202714285714286
1041,"(22, 23]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.0007142857142857143,0.09285714285714286,0.04214285714285714,0.26857142857142857,0.31857142857142856,0.4035714285714285,HOR1819L2,Lake Hoare,0.6887471428571429,0.22442857142857142
1042,"(22, 23]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.018333333333333333,0.061111111111111116,0.02277777777777778,0.5155555555555555,0.34944444444444445,0.6172222222222222,HOR1920L1,Lake Hoare,0.685,0.17325000000000002
1043,"(22, 23]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.002727272727272727,0.16727272727272727,0.0,0.35454545454545455,0.38090909090909086,0.5272727272727272,HOR1920L2,Lake Hoare,0.6864375,0.18275
1044,"(22, 23]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,0.15555555555555556,0.0,1.0344444444444445,0.7799999999999999,0.4066666666666667,1.971111111111111,HOR2122L2,Lake Hoare,0.6857249999999999,0.236875
1045,"(22, 23]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,0.6915384615384615,0.00923076923076923,0.5284615384615384,0.7323076923076923,0.34769230769230763,1.9615384615384615,HOR2223L1,Lake Hoare,0.6845600000000001,0.25329999999999997
1046,"(22, 23]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,0.44333333333333336,0.005,0.5683333333333334,0.8158333333333333,0.43083333333333335,1.8333333333333333,HOR2223L2,Lake Hoare,0.68475,0.276
1047,"(23, 24]",2007-11-17,HOR,HOR0708L1,1083 days,2007-08,0.027777777777777776,0.034444444444444444,0.17222222222222222,0.7266666666666667,0.29888888888888887,0.9622222222222222,HOR0708L1,Lake Hoare,0.7316333333333334,0.19766666666666666
1048,"(23, 24]",2008-01-03,HOR,HOR0708L6,1130 days,2007-08,0.13444444444444445,0.02888888888888889,0.16,1.22,0.3577777777777778,1.5422222222222222,HOR0708L3,Lake Hoare,0.7306666666666667,0.218
1049,"(23, 24]",2008-01-24,HOR,HOR0708L4,1151 days,2007-08,0.25266666666666665,0.08866666666666667,0.19333333333333333,0.612,0.37,1.1453333333333333,HOR0708L4,Lake Hoare,0.73155,0.22949999999999998
1050,"(23, 24]",2008-03-18,HOR,HOR0708L8,1205 days,2007-08,0.09833333333333333,0.145,0.19833333333333333,1.36,0.26833333333333337,1.8016666666666667,HOR0708L8,Lake Hoare,0.7281000000000001,0.2476
1051,"(23, 24]",2008-11-18,HOR,HOR0809L1,1450 days,2008-09,0.07333333333333333,0.0,0.6266666666666666,1.2750000000000001,0.19333333333333333,1.97,HOR0809L1,Lake Hoare,0.7327666666666666,0.217
1052,"(23, 24]",2008-12-17,HOR,HOR0809L2,1479 days,2008-09,0.24666666666666665,0.007777777777777778,0.2111111111111111,0.9177777777777778,0.28111111111111114,1.3822222222222222,HOR0809L2,Lake Hoare,0.7336125,0.219375
1053,"(23, 24]",2008-12-31,HOR,HOR0809L3,1493 days,2008-09,0.2875,0.09,0.1375,0.80375,0.28875,1.31375,HOR0809L3,Lake Hoare,0.73005,0.262
1054,"(23, 24]",2009-11-13,HOR,HOR0910L1,1810 days,2009-10,0.016,0.026000000000000002,0.242,0.696,0.27599999999999997,0.9800000000000001,HOR0910L1,Lake Hoare,0.726275,0.245375
1055,"(23, 24]",2010-11-15,HOR,HOR1011L1,2177 days,2010-11,0.095,0.0,0.32,0.535,0.59125,0.95,HOR1011L1,Lake Hoare,0.7228625,0.22025
1056,"(23, 24]",2010-12-12,HOR,HOR1011L2,2204 days,2010-11,0.13,0.0,0.252,0.653,0.743,1.036,HOR1011L2,Lake Hoare,0.72211,0.2292
1057,"(23, 24]",2011-11-13,HOR,HOR1112L1,2540 days,2011-12,0.0,0.0,0.39666666666666667,0.6291666666666667,0.3741666666666667,1.0266666666666666,HOR1112L1,Lake Hoare,0.71553,0.22149999999999997
1058,"(23, 24]",2011-12-12,HOR,HOR1112L2,2569 days,2011-12,0.0,0.0005555555555555556,0.04611111111111111,0.7288888888888888,0.38,0.7755555555555556,HOR1112L2,Lake Hoare,0.7152428571428572,0.223
1059,"(23, 24]",2013-12-12,JOY,JOY1314L1,3300 days,2013-14,0.23750000000000002,0.026250000000000002,0.0,0.135,0.11375,0.39875,JOY1314,Lake Joyce,2.9304444444444444,0.22755555555555557
1060,"(23, 24]",2014-12-14,HOR,HOR2014L2,3667 days,2014-15,2.3033333333333332,0.0,1.58,0.5911111111111111,0.29555555555555557,4.475555555555555,HOR1415L2,Lake Hoare,0.7062333333333333,0.2962222222222222
1061,"(23, 24]",2015-12-13,HOR,HOR2015L2,4031 days,2015-16,0.156,0.0,0.738,0.6113333333333333,0.36533333333333334,1.5046666666666666,HOR1516L2,Lake Hoare,0.6998555555555556,0.35277777777777775
1062,"(23, 24]",2016-12-15,HOR,HOR1617L2,4399 days,2016-17,0.0,0.02,0.003125,0.36125,0.309375,0.383125,HOR1617L2,Lake Hoare,0.6956,0.33737500000000004
1063,"(23, 24]",2018-11-15,HOR,HOR1819L1,5099 days,2018-19,0.0,0.158,0.0,0.06533333333333333,0.28933333333333333,0.22266666666666668,HOR1819L1,Lake Hoare,0.69043125,0.2367375
1064,"(23, 24]",2018-12-14,HOR,HOR1819L2,5128 days,2018-19,0.0,0.10125,0.01125,0.244375,0.330625,0.356875,HOR1819L2,Lake Hoare,0.69034,0.24036666666666665
1065,"(23, 24]",2019-11-16,HOR,HOR1920L1,5465 days,2019-20,0.002777777777777778,0.06444444444444446,0.003888888888888889,0.46222222222222226,0.36666666666666664,0.5333333333333333,HOR1920L1,Lake Hoare,0.6885666666666667,0.18766666666666665
1066,"(23, 24]",2019-12-13,HOR,HOR1920L2,5492 days,2019-20,0.0,0.15545454545454546,0.0,0.34545454545454546,0.3890909090909091,0.5018181818181818,HOR1920L2,Lake Hoare,0.68758,0.19580000000000003
1067,"(23, 24]",2021-12-23,HOR,HOR2122L2,6233 days,2021-22,0.17909090909090908,0.0,0.9281818181818182,0.8145454545454546,0.41818181818181815,1.9218181818181819,HOR2122L2,Lake Hoare,0.6858888888888889,0.24055555555555555
1068,"(23, 24]",2022-11-18,HOR,HOR2223L1,6563 days,2022-23,0.4111764705882353,0.026470588235294117,0.6552941176470588,0.6299999999999999,0.37529411764705883,1.721176470588235,HOR2223L1,Lake Hoare,0.68533,0.2551
1069,"(23, 24]",2022-12-22,HOR,HOR2223L2,6597 days,2022-23,0.5242857142857142,0.02142857142857143,0.4692857142857143,0.7728571428571429,0.4307142857142857,1.7892857142857144,HOR2223L2,Lake Hoare,0.68534,0.27630000000000005
